"","business_id","name","address","city","state","latitude","longitude","stars","is_open","RestaurantsAttire","RestaurantsTakeOut","BusinessAcceptsCreditCards","NoiseLevel","GoodForKids","RestaurantsReservations","RestaurantsGoodForGroups","RestaurantsPriceRange2","HasTV","Alcohol","BikeParking","RestaurantsDelivery","OutdoorSeating","Caters","WiFi","dessert","latenight","lunch","dinner","brunch","breakfast","garage","street","validated","lot","valet","romantic","intimate","classy","hipster","divey","touristy","trendy","upscale","casual","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Sunday"
"21438","iJBlRfcjBX7uWNBemvMEUg","Picasso's","4706 Farwell St","Mc Farland","WI",43.013609,-89.301829,3.5,0,"1","True","True","1","True",NA,"True","2","False","3",NA,"True","False",NA,NA,"NA","NA","NA","NA","NA","NA","False","False","False","True","False","False","False","False","False","False","False","False",NA,"False",NA,NA,NA,NA,NA,NA,NA
"21462","qV193bfO-X4ysTviA2iUAA","Pizza Fiesta","4911 Penn Ave","Pittsburgh","PA",40.4653492207,-79.9449236848,4,1,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11:0-1:0","11:0-1:0","11:0-1:0","11:0-1:0","11:0-2:0","11:0-2:0","11:0-1:0"
"21514","0uXkCoDISUHqb0kfUys7Lg","Italian Garden","10511 Main St","Mantua","OH",41.278035,-81.225102,4.5,0,NA,"True","True",NA,NA,"False",NA,NA,"True","1",NA,"True","False",NA,"2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0",NA
"21519","bI_qjkPI5aCqXoDJDpqpBA","Pizza Hut","777 W Bridge St","Monticello","IL",40.0288442,-88.5794646,2.5,0,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA
"21564","-oyQPGW1O6XbIWaaGSguYA","Reddi's Pizza","11660 Ravenna Rd","Twinsburg","OH",41.3490482,-81.488613,4.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16:0-21:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","12:0-23:0",NA
"21600","GsEv2zIzYuGxWqTR2PE6Dw","Ohio Brewing Company","2250 Front St","Cuyahoga Falls","OH",41.1375706,-81.4829056,3,1,"1","True","True","2","False","True","True","2","True","3","False","False","True","True","2","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","11:0-23:0","11:0-23:0","11:0-23:0","11:0-23:0","11:0-1:0","11:0-1:0","11:0-23:0"
"21610","ac-ZqojwKNlhPiCdv1sT6g","A Slice Above","8788 Pearl Rd","Strongsville","OH",41.3452876,-81.8254462,4,1,"1","True","True","3","False","False","False","2","False","1","False","True","False","False","2","False","False","True","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","12:0-22:0","12:0-2:0","12:0-2:0","12:0-2:0","12:0-2:0","12:0-2:0","12:0-0:0"
"21613","JSd5CfN1nlokB1tQCc4d4Q","Mama Jo's Pizza & Wings","32975 Aurora Rd","Solon","OH",41.3864636,-81.4446584,3,0,"1","True","True","1","True","False","False","2","False","1",NA,"True","False","False","1","NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False","False","False","False","False","False","10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0","11:0-22:0","16:0-21:0"
"21627","hD4Qnd0_nK21BqUuB2MSfQ","Padanos Pizza","209 N Main St","Saint Joseph","IL",40.1127636,-88.041933,4.5,1,"1","True","True","1","True","False","True","2","True",NA,NA,"True",NA,NA,NA,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA
"21640","Rih4ADNS9kZXZS5C6Zqo8Q","Domino's Pizza","4701 E Royalton Rd","Broadview Heights","OH",41.31579,-81.652973,1.5,0,"1","True","True",NA,"True","False","False","1",NA,"1",NA,"True","False","True",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA
"21684","cGW9GvF6qzYgqHneqhxKAg","Beer & Belly Deli Restaurant","158 E Aurora Rd","Northfield","OH",41.3141449,-81.532817,3.5,0,"1","True","True","2","False","False","True","1","True","3",NA,"False","True",NA,"2","NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA
"21688","J4fNHmvOIf1jm0x2hsmo7A","Marco's Pizza","22800 Lake Shore Blvd","Euclid","OH",41.6115088,-81.5225057,3,1,"1","True","True",NA,"True","True","True","1",NA,NA,NA,"True","False",NA,"2","False","False","False","False","False","False","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA
"21707","S4oe6TlWNqfMSBEL30Ej3Q","Harry's Pizza","4133 Washington Rd","McMurray","PA",40.2629233,-80.1314092,4,1,"1","True","True","2","True","False","True","2","True","2","True","False","False","False","1","False","False","True","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","11:0-21:0","11:0-21:0","11:0-21:0","19:30-20:0","11:0-23:0","11:0-23:0","11:0-21:0"
"21716","J2eaZ4o8btjeoTIoAfDqaw","East of Chicago Pizza","307 S Court St","Medina","OH",41.1356043,-81.8641634,4,1,"1","True","True","2","True","False","False","1",NA,NA,NA,"True",NA,NA,"1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA
"21745","G5qOZI12XTSowKZzlq_5lw","Abruzzi Italian Cucina","9745 State Rt 30","Irwin","PA",40.3255386651,-79.7049113363,3.5,1,"1","True","True","1","True","True","True","2","True","3","False","False","False","False",NA,"NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","True","False","False","False","False","False","False",NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","12:0-21:0"
"21753","b4RHh9w1zyuw6eqm7m5hGw","Augies Pizza & Ribs","14084 State Rd","North Royalton","OH",41.31329,-81.72497,3.5,1,"1","True","True","2","True","True","True","2","True","2","False","True","False","True","1","NA","NA","NA","NA","NA","NA","False","False","False","True","False","False","False","False","False","False","False","False","False","False","0:0-0:0","9:0-16:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","12:0-21:0"
"21770","sjSFNU-ArHCHtN1mGqjktw","Cleveland Pizza Co","28910 Lakeshore Blvd","Willowick","OH",41.6297331,-81.4835425,3.5,1,"1","True","True",NA,"True","False","True","1","False","1","False","True","False","False","1","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","12:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","10:0-21:0","10:0-21:0"
"21844","finErFzbJa_sn1gBnz8G6Q","Aladdin's Eatery","4080 Washington Rd","McMurray","PA",40.266021,-80.129964,4.5,1,"1","True","True","2","True","True","True","2","True","1","True","True","True","True","2","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","0:0-0:0","11:0-18:0","13:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","11:0-21:0"
"21863","njdz0sOFfsawcBi6jpKNhA","Adrian's Pizza","605 Thompson Run Rd","Pittsburgh","PA",40.539227,-79.9909002,3.5,1,"1","True","True","2","True","False","True","1","True","1","True","True","False","False","2","NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False","False","False","False","False","False","10:30-21:30","10:30-21:30","10:30-21:30","10:30-21:30","10:30-22:30","10:30-22:30","11:45-21:0"
"21867","8qNOI6Q1-rJrvWWD5Btz6w","Luciano's Italian Brick Oven","1212 Long Run Rd","White Oak","PA",40.3336125,-79.8117608,3,1,"1","True","True","2","True","True","True","2","True","3","True","True","False","True","1","False","False","False","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True",NA,NA,NA,NA,NA,NA,NA
"21873","vbqZcwnXLdOFkZ4myfOTvw","Universal Pizza","2558 Main St","Penn Hills","PA",40.4717456,-79.7872707,3,1,"1","True","True","1","True","False","True","1","True","1","True","True","False","True","1","NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False","False","False","False","False","True","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","14:0-20:0"
"21879","Xz5tTSD3X3gACOiVn101tQ","Express Pizzeria","2760 Saw Mill Run Blvd","Pittsburgh","PA",40.3782727508,-79.9909001961,3.5,1,"1","True","True",NA,NA,"True","True","1","True","1","True","True","True","True","2","False","False","False","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","11:0-23:0","11:0-23:0","11:0-23:0","11:0-23:0","11:0-0:0","11:0-0:0","11:0-23:0"
"21893","PLrbeJWuPlk4d0773xJ7AA","Romeo's Pizza","14480 Cedar Rd","Beachwood","OH",41.501101,-81.5184544,3,1,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA
"21919","Ew9YPQV9g4a-L8NjigV0NQ","Lenoci's Spaghetti House","5520 Oberlin Ave","Lorain","OH",41.4193057,-82.1857946,3.5,1,"1","True","True","2","True","True","True","2","True","2","True","False","False",NA,"1","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","0:0-0:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0",NA
"21937","xVel-geulMD5JtfoN_34YQ","Cleveland Pizza","8311 E Washington St","Chagrin Falls","OH",41.4146573,-81.3450132,3,1,"1","True","True","1","True","False","True","2","True","1","False","True","False","True","1","False","False","False","False","False","False","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False","12:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","10:0-21:0","10:0-21:0"
"21944","HPtTqirOkZArADg2FLr0eg","pizzaBOGO","Kamms Corners, 3768 Rocky River Dr","Cleveland","OH",41.451175,-81.818134,3.5,0,"1","True","True","1","True","False","True","2","False","1",NA,"True","False","True",NA,"NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False","False","False","False","False","False",NA,NA,NA,NA,NA,NA,NA
"21990","isWgRIa-He_5V517AMBNGA","3 Palms Pizzerria","200 Park Ave, Ste 146","Orange","OH",41.453407,-81.486211,3,1,"1","True","True","2","True",NA,"True","2","True","3","True",NA,"True",NA,"2","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","11:30-21:0","11:30-21:0","11:30-21:0","11:30-21:0","11:30-22:0","11:30-22:0","11:30-21:0"
"22011","iuOK9_SBaJ5y0xzu4Fy4IQ","Threadbare Cider House","1291 Spring Garden Ave","Pittsburgh","PA",40.460489,-79.988898,4.5,1,"1","False","True","2","True","True","True","2","True","3","True","False","True",NA,"2","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True",NA,NA,"17:0-22:0","17:0-22:0","11:0-22:0","11:0-22:0","11:0-16:0"
"22012","YHoDKkSvaqcmwdFQScQV8w","Rego's Brickhouse Pizza","326 New 4th St","Fairport Harbor","OH",41.753482,-81.274227,4,1,NA,"True","True",NA,NA,"True",NA,NA,"True","2","True","True","False","True","1","False","False","False","False","False","False","False","True","False","True","False","NA","NA","NA","NA","NA","NA","NA","NA","NA","16:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","13:0-20:0"
"22022","_IAxXD30S4ODGh92m8tLJw","Pizza Sola","6004 Penn Cir S","Pittsburgh","PA",40.4599178946,-79.9247230442,3.5,0,"1","True","True","2","True","False","True","1","True","1","True","False","False","False","3","NA","NA","NA","NA","NA","NA","False","True","False","False","False","False","False","False","False","False","False","False","False","True","11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0","11:0-3:0","11:30-3:0","12:30-0:0"
"22030","OXrFWgoz533T8tMRemkiww","Il Pizzaiolo","703 Washington Rd","Pittsburgh","PA",40.380192,-80.044459,3.5,1,"1","True","True","2","True","True","True","2","True","3","True","False","True","False","1","False","False","False","True","False","False","False","True","False","False","False","False","False","True","False","False","False","False","False","True","12:0-22:0","12:0-22:0","12:0-22:0","12:0-22:0","12:0-22:0","12:0-22:0","12:0-21:0"
"22056","uDHZW-ueJm9UxSkuNuVmtQ","Sambino's Pizza","360 Cleveland St","Elyria","OH",41.3747352,-82.0874093,3.5,1,"1","True","True",NA,"True","False","True","2","False","2","False","True","False","True","1","NA","NA","NA","NA","NA","NA","False","True","False","True","False","False","False","False","False","False","False","False","False","False","11:0-23:0","11:0-23:0","11:0-23:0","11:0-23:0","11:0-1:0","11:0-1:0","11:0-23:0"
"22063","MJHSWSh9Ixusz8t_VdL3qA","Nino's Italian Restaurant","32652 Center Ridge Rd","North Ridgeville","OH",41.4082775,-81.9801406,4,1,"1","True","True","2","True","True","True","2","True","2","True","False","True","True","1","False","False","False","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True",NA,"16:0-21:0","11:0-21:0","11:0-21:0","11:0-21:30","16:0-21:30","16:0-20:0"
"22066","hnDQ_L_1IjCUVUA_G19sew","Little Caesars","1742 Greensburg Ave","North Versailles","PA",40.3872341,-79.8215107,3,1,"1","True","True","3","False","False","False","1","True","1","False","True",NA,"False",NA,"NA","NA","NA","NA","NA","NA","False","False","False","False","False","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA
"22073","mKcCsAUf0lDtL8qWfQCDqg","Rialto Pizza","623 Greenfield Ave","Pittsburgh","PA",40.4263908,-79.9387555,3.5,1,"1","True","True","2","True","False","True","1","True","2","True","True","True","True","1","NA","NA","NA","NA","NA","NA","False","False","False","True","False","False","False","False","False","False","False","False","False","True","10:30-23:0","10:30-23:0","10:30-23:0","10:30-23:0","11:0-0:0","11:0-0:0","10:30-23:0"
"22077","-httBl6DSZiUtDX4SQWtag","The Enrico Biscotti","2022 Penn Ave","Pittsburgh","PA",40.4512945,-79.9831848,4,1,"1","True","True","2","True","False","False","2","True","2","True","True","True","True","1","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True","6:0-16:0","6:0-16:0","6:0-16:0","6:0-16:0","6:0-16:0","6:0-16:0","9:0-14:0"
"22085","y6R_bSCYiotoUjvygVcFaQ","Sugar River Pizza","957 Liberty Dr","Verona","WI",42.9726372452,-89.5066787302,4,1,"1","True","True","2","True","True","True","2","True","3","True","True","True","True","2","False","False","True","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","0:0-0:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","11:0-21:0"
"22093","0vYxDHBR6VUfMtY91POA9Q","Gionino's Pizzeria","8023 Broadview Rd","Broadview Heights","OH",41.347579,-81.684084,3.5,1,"1","True","True",NA,"True","False","True","2","True","1","True","True",NA,NA,NA,"False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0","10:0-23:0","10:0-23:0","10:30-22:0"
"22103","GnPXUkEvX5M0YR_PVGhWgg","Park Pizza & Cream","7600 Forbes Ave","Pittsburgh","PA",40.4395294943,-79.8974228917,4,1,"1","True","True","2","True","True","True","1","False","1","True","True","True","True","2","False","False","True","True","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True",NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:30","11:0-22:30","11:0-21:0"
"22120","AZw_8ngMd8vnAbzKX7zPlw","Pizza Hut","1317 Savoy Plaza Ln","Savoy","IL",40.070779165,-88.251843,3.5,1,"1","True","True","1","True","False","True","1","True","1",NA,"True","False","True","2","NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False","False","False","False","False","False","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-23:0","11:0-23:0","11:0-21:0"
"22129","AWL3aobRhxf45LPe_5BEqA","Pizza Hut","70 Barrington Town Square Dr","Aurora","OH",41.3200649248,-81.3480358225,2.5,1,NA,"True","True",NA,NA,"False",NA,"1",NA,NA,NA,"True","False","False",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-0:0","11:0-0:0","11:0-22:0"
"22137","TsCq0UqOrKJ_ZJx7KKwKkA","Pasqualino's Pizza & Pasta","13032 Frankstown Rd","Pittsburgh","PA",40.4825761,-79.8197598,4.5,1,"1","True","True","1","True","False","True","2","True","1","False","False","False","True","1","False","False","True","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","12:0-21:0"
"22144","RQKrr8j4jS_7ubGMfAwnIQ","Garcia's Pizza In A Pan","108 E Green St","Champaign","IL",40.110515,-88.237634,3.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA
"22168","kLfNYfqt0XZ_8afGu3tcNw","Savory Sub Cafe","3840 Center Rd","Brunswick","OH",41.23761,-81.824097,3,1,"1","True","True","2",NA,"False","False","1","True","1","False","True","True",NA,"2","NA","NA","NA","NA","NA","NA","False","False","False","False","False","False","False","False","False","False","False","False","False","False","11:0-20:0","11:0-20:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","12:0-20:0"
"22194","gae9LAyt7Qvf_OgAkWASxA","Buca di Beppo Italian Restaurant","3 Station Square Dr","Pittsburgh","PA",40.4335555862,-80.0043149292,2.5,1,"1","True","True","2","True","True","True","2","False","3","True","True","True","True","1","False","False","False","True","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","True","11:0-22:0","11:0-22:0","11:0-21:0","11:0-22:0","11:0-23:0","11:0-23:0","11:0-21:0"
